time,flux,residual,model
222.99593768329214,0.8056429944917811,-0.0735677222578246,0.8792107167496057
223.0163712725771,0.803722719548606,-0.02666560100231452,0.8303883205509205
223.03680486140365,0.7978480997634955,0.015933204522447286,0.7819148952410482
223.05723844999739,0.7789714471722989,0.035675817265865994,0.7432956299064329
223.07767213835177,0.7505608848553796,0.02706567186414255,0.7234952129912371
223.09810562624625,0.7194203602590968,-0.00990080733062726,0.7293211675897241
223.11853921367583,0.6916077171240367,-0.07251947053136598,0.7641271876554027
223.13897270086454,0.6761134437470081,-0.15094900727935545,0.8270624510263636
223.15940638782922,0.7024759842264628,-0.21052669647583766,0.9130026807023005
223.17983997432748,0.8714164818862049,-0.1417605470336798,1.0131770289198847
223.2002734603593,1.1491412524797289,0.03273466936859726,1.1164065831111316
223.2207071463854,1.3901278196992983,0.17938078909762512,1.2107470306016732
223.2411407317195,1.4463401354381733,0.16107387435769693,1.2852662610804764
223.26157431704632,1.368717051216013,0.0370361783624904,1.3316808728535225
223.28200780168117,1.2839910935951446,-0.061577376887944846,1.3455684704830895
223.30244148631755,1.2113481794146899,-0.11562072224203312,1.326968901656723
223.32287507048022,1.1479452851669094,-0.13233078754505812,1.2802760727119675
223.34330855418375,1.0928494492780803,-0.12059389416352984,1.21344334344161
223.36374223765597,1.0428595518115555,-0.09377726959133414,1.1366368214028897
223.38417582088732,0.9964303986109034,-0.0641404945425409,1.0605708931534443
223.40460930365953,0.955835180097552,-0.03895797922772226,0.9947931593252742
223.42504288619966,0.9204129599050597,-0.02580131815133313,0.9462142780563928
223.44547656826762,0.8894613831508593,-0.02866057513213116,0.9181219582829905
223.4659100501085,0.861880870878864,-0.04795376116693806,0.9098346320458021
223.87458161471295,1.3205923230416234,0.002712384779800292,1.3178799382618231
223.89501518956968,1.25036536040055,-0.09389035543792912,1.3442557158384791
223.91544866372715,1.1865555405582455,-0.15104117692191066,1.3375967174801562
223.93588233788614,1.133290013074703,-0.1674251793061543,1.3007151923808573
